time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-22T07:44:25.290Z,-33.0498,-71.9522,22.33,4.3,mwr,,176,0.265,0.77,us,us20009zn9,2017-07-23T03:48:37.944Z,"30km W of Valparaiso, Chile",earthquake,5,6.9,0.039,64,reviewed,us,us
2017-07-22T06:59:55.770Z,46.876,-112.5351667,11.56,2.48,ml,23,78,0.045,0.21,mb,mb80235154,2017-07-23T07:37:01.272Z,"14km SE of Lincoln, Montana",earthquake,0.44,0.52,0.268,14,reviewed,mb,mb
2017-07-22T06:29:50.460Z,-21.2043,-69.2609,48.7,5.3,mww,,82,0.265,1.22,us,us20009zmz,2017-07-25T21:42:09.040Z,"138km NE of Tocopilla, Chile",earthquake,5.2,6.2,0.073,18,reviewed,us,us
2017-07-22T06:12:11.140Z,37.5435,-118.8406667,0.45,2.64,md,34,158,0.04735,0.05,nc,nc72844851,2017-08-01T04:16:03.635Z,"16km SE of Mammoth Lakes, California",earthquake,0.27,1.43,0.208,27,reviewed,nc,nc
2017-07-22T04:44:47.884Z,58.0101,-151.7515,31.8,2.5,ml,,,,0.58,ak,ak16361155,2017-07-25T06:06:11.229Z,"45km ENE of Kodiak, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-22T03:42:33.090Z,17.8428,-66.4033,11,2.59,md,4,216,0.6533,0.17,pr,pr2017203001,2017-07-22T04:22:26.312Z,"13km S of Santa Isabel, Puerto Rico",earthquake,3.06,26.68,0.78,2,reviewed,pr,pr
2017-07-22T02:19:52.990Z,46.8758333,-112.5316667,12.8,2.81,ml,20,76,0.044,0.19,mb,mb80235104,2017-07-22T15:06:07.160Z,"14km SE of Lincoln, Montana",earthquake,0.53,0.48,0.267,22,reviewed,mb,mb
2017-07-22T02:13:08.890Z,42.6533,13.3133,3.78,4.1,mb,,85,0.137,0.89,us,us20009zjr,2017-07-24T19:29:12.511Z,"3km NNE of Amatrice, Italy",earthquake,4.3,6.9,0.127,17,reviewed,us,us
2017-07-22T01:46:46.070Z,40.0597,143.2542,22.26,4.9,mb,,134,1.823,0.75,us,us20009zjl,2017-07-22T02:05:40.040Z,"120km ENE of Miyako, Japan",earthquake,7.1,2.9,0.039,204,reviewed,us,us
2017-07-22T00:52:56.060Z,19.3283,-67.893,26,2.61,md,4,299,0.9495,0.31,pr,pr2017203000,2017-07-25T00:57:53.040Z,"97km NNE of Punta Cana, Dominican Republic",earthquake,3.06,26.68,0.78,2,reviewed,pr,pr
2017-07-22T00:51:08.784Z,62.1465,-145.1221,10.7,2.6,ml,,,,0.96,ak,ak16360281,2017-07-25T06:06:10.093Z,"31km E of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-22T00:21:28.800Z,3.9964,125.5147,136.61,4.1,mb,,120,3.699,1.02,us,us2000a1nq,2017-07-30T23:47:50.040Z,"155km S of Sarangani, Philippines",earthquake,11.6,9.7,0.136,15,reviewed,us,us
2017-07-22T00:20:04.230Z,35.86,-96.6664,7.39,2.6,mb_lg,,48,0.116,0.44,us,us20009zj7,2017-07-24T13:55:20.930Z,"12km N of Stroud, Oklahoma",earthquake,1.3,2.7,0.067,58,reviewed,us,us
2017-07-22T00:15:13.510Z,55.0178,164.684,10,4.2,mb,,135,4.081,0.6,us,us2000a1nr,2017-07-30T23:12:53.040Z,"85km WSW of Nikol'skoye, Russia",earthquake,9,2,0.112,22,reviewed,us,us
2017-07-22T00:11:20.630Z,2.3009,126.5585,109.94,4.2,mb,,161,1.72,1.41,us,us2000a1np,2017-07-31T22:24:12.040Z,"173km WNW of Tobelo, Indonesia",earthquake,8.7,14.4,0.186,8,reviewed,us,us
2017-07-22T00:08:43.490Z,44.1618,141.2121,223.02,4.1,mb,,45,0.995,0.83,us,us20009zj5,2017-07-31T22:37:27.040Z,"42km NW of Rumoi, Japan",earthquake,7.7,6.3,0.067,60,reviewed,us,us
2017-07-21T23:46:41.960Z,55.4711,164.2768,10,4.1,mb,,123,4.111,0.6,us,us2000a1dl,2017-07-31T04:42:01.040Z,"113km WNW of Nikol'skoye, Russia",earthquake,7.9,1.8,0.112,22,reviewed,us,us
2017-07-21T23:35:53.880Z,19.2275,-155.4006667,33.251,2.46,ml,61,143,0.01039,0.12,hv,hv61843641,2017-07-28T04:04:00.040Z,"8km ENE of Pahala, Hawaii",earthquake,0.39,0.5,0.196,29,reviewed,hv,hv
2017-07-21T23:24:08.700Z,36.471,-116.551,2.4,2.64,ml,27,43,0.1449,0.17,ci,ci37708959,2017-07-22T18:37:11.255Z,"27km E of Furnace Creek, CA",earthquake,0.2,1.14,0.226,36,reviewed,ci,ci
2017-07-21T22:09:24.500Z,-55.7939,-28.1412,10,4.9,mb,,54,5.033,0.48,us,us20009zhh,2017-07-21T23:10:37.040Z,"116km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.4,1.9,0.092,37,reviewed,us,us
2017-07-21T21:53:24.400Z,32.2398333,-115.0521667,15.66,2.68,ml,19,151,0.06605,0.26,ci,ci37708919,2017-07-22T00:04:49.511Z,"7km NW of Estacion Coahuila, B.C., MX",earthquake,0.96,0.5,0.177,26,reviewed,ci,ci
2017-07-21T21:03:02.160Z,-34.9515,-178.3947,10,4.3,mb,,223,5.209,1.06,us,us2000a1dc,2017-08-01T02:30:36.040Z,"South of the Kermadec Islands",earthquake,6.3,2,0.178,9,reviewed,us,us
2017-07-21T20:02:49.840Z,18.1486,-67.8473,71,3.13,md,9,204,0.6471,0.39,pr,pr2017202002,2017-07-22T00:22:57.480Z,"66km WSW of Rincon, Puerto Rico",earthquake,3.33,2.43,0.26,7,reviewed,pr,pr
2017-07-21T19:39:38.440Z,36.9554,-99.3848,5,2.7,mb_lg,,170,0.484,1.06,us,us20009zdd,2017-07-22T18:59:19.052Z,"25km ENE of Buffalo, Oklahoma",earthquake,2.2,2,0.066,60,reviewed,us,us
2017-07-21T17:53:00.900Z,-21.3896,-68.6795,139.32,3.9,mb,,144,0.661,1.26,us,us20009zbq,2017-07-22T14:32:42.040Z,"122km NNE of Calama, Chile",earthquake,6.2,8.8,0.513,1,reviewed,us,us
2017-07-21T17:20:41.990Z,36.4503333,-89.5701667,10.52,2.93,md,55,30,0.04663,0.1,nm,nm60202876,2017-07-24T14:02:33.686Z,"11km NW of Tiptonville, Tennessee",earthquake,0.11,0.23,0.141,57,reviewed,nm,nm
2017-07-21T17:09:45.310Z,36.9405,27.3492,10,5,mww,,40,0.955,1.13,us,us20009zaf,2017-07-23T19:05:24.307Z,"7km NE of Kos, Greece",earthquake,4.7,1.5,0.073,18,reviewed,us,us
2017-07-21T16:59:10.940Z,36.8621667,-121.3283333,8.3,2.8,md,63,82,0.0271,0.08,nc,nc72844341,2017-08-01T03:15:03.889Z,"6km E of Hollister, California",earthquake,0.14,0.33,0.167,99,reviewed,nc,nc
2017-07-21T15:56:12.261Z,50.8477,176.0629,5,2.5,ml,,,,0.68,ak,ak16358744,2017-07-25T06:05:26.553Z,"168km S of Buldir Island, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-07-21T15:22:19.840Z,-15.7532,-74.3906,43.6,4.9,mb,,131,4.436,0.8,us,us20009z2y,2017-07-21T16:11:35.487Z,"43km SE of Acari, Peru",earthquake,7.7,5.2,0.043,171,reviewed,us,us
2017-07-21T13:47:02.313Z,60.231,-152.6282,109.9,2.5,ml,,,,0.52,ak,ak16358387,2017-07-29T06:02:05.040Z,"29km SSE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-21T12:52:38.330Z,35.7941,-96.6599,5,2.9,mb_lg,,142,0.14,0.1,us,us20009yzc,2017-07-22T05:07:44.449Z,"5km N of Stroud, Oklahoma",earthquake,0.9,1.4,0.052,98,reviewed,us,us
2017-07-21T12:26:55.198Z,59.9855,-141.1234,7.7,2.6,ml,,,,0.73,ak,ak16358131,2017-07-25T06:05:24.683Z,"73km E of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-21T11:58:59.370Z,36.9793,-99.4228,5,2.9,mb_lg,,173,0.523,0.17,us,us20009yxs,2017-07-21T13:01:06.800Z,"24km NE of Buffalo, Oklahoma",earthquake,3.1,2,0.057,81,reviewed,us,us
2017-07-21T11:35:11.916Z,38.2147,-118.7841,7.9,2.8,ml,33,44.67,0.152,0.1913,nn,nn00596967,2017-08-01T03:00:04.025Z,"37km SSW of Hawthorne, Nevada",earthquake,,1.9,0.39,19,reviewed,nn,nn
2017-07-21T11:28:10.080Z,41.3826,142.4995,48.52,4.3,mb,,161,0.801,1.05,us,us20009yxc,2017-07-21T12:02:46.040Z,"106km S of Shizunai, Japan",earthquake,6.2,7.2,0.11,23,reviewed,us,us
2017-07-21T10:36:56.070Z,34.9396,25.4521,10,4.5,mb,,113,0.577,0.86,us,us20009ywt,2017-07-22T20:56:29.466Z,"22km WSW of Gra Liyia, Greece",earthquake,5,1.7,0.099,30,reviewed,us,us
2017-07-21T10:02:11.213Z,56.8317,-156.7643,28.2,2.5,ml,,,,0.35,ak,ak16357776,2017-07-25T06:05:23.961Z,"132km NNW of Chirikof Island, Alaska",earthquake,,3.7,,,automatic,ak,ak
2017-07-21T09:15:56.530Z,-16.4597,-173.4121,98.38,4.8,mb,,58,2.986,0.89,us,us20009yw6,2017-07-21T09:34:21.040Z,"66km SSE of Hihifo, Tonga",earthquake,8.9,6.9,0.052,115,reviewed,us,us
2017-07-21T09:03:08.590Z,-4.1675,142.7461,70.97,5,mb,,53,6.802,0.95,us,us20009yw4,2017-07-21T09:24:50.040Z,"13km NW of Ambunti, Papua New Guinea",earthquake,10.9,6.8,0.103,30,reviewed,us,us
2017-07-21T08:59:08.650Z,-18.0396,169.1344,18.31,5.5,mww,,46,3.257,0.76,us,us20009yvq,2017-07-21T16:57:22.040Z,"92km ESE of Port-Vila, Vanuatu",earthquake,7.8,4.5,0.083,14,reviewed,us,us
2017-07-21T08:13:37.630Z,36.2836,70.87,108.58,4.3,mb,,79,0.872,0.7,us,us20009yve,2017-07-21T08:28:36.040Z,"29km NNE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.4,8.2,0.154,12,reviewed,us,us
2017-07-21T07:42:48.400Z,31.4937,48.9745,10,4.7,mb,,68,5.058,0.83,us,us20009yv3,2017-07-21T08:00:27.040Z,"34km ENE of Ahvaz, Iran",earthquake,8.3,1.8,0.075,53,reviewed,us,us
2017-07-21T07:24:08.220Z,4.7365,94.5122,39.99,5,mb,,70,2.474,0.62,us,us20009yuy,2017-07-23T05:34:39.967Z,"127km SW of Banda Aceh, Indonesia",earthquake,9.6,7.6,0.067,71,reviewed,us,us
2017-07-21T07:16:17.310Z,-20.0373,-177.5756,422.26,4.6,mb,,75,4.725,0.55,us,us20009yut,2017-07-21T07:33:44.040Z,"135km ENE of Ndoi Island, Fiji",earthquake,15.4,11.5,0.105,27,reviewed,us,us
2017-07-21T07:07:46.010Z,35.7919,140.1438,71.86,4.6,mb,,101,1.74,1,us,us20009yur,2017-07-23T08:24:09.368Z,"7km E of Shiroi, Japan",earthquake,7,7.7,0.084,43,reviewed,us,us
2017-07-21T07:06:25.770Z,16.1687,-94.308,98.64,4.4,mb,,182,2.83,1.04,us,us20009yul,2017-07-23T10:23:38.389Z,"19km SW of Chahuite, Mexico",earthquake,8.7,24.5,0.083,42,reviewed,us,us
2017-07-21T06:49:51.105Z,38.2156,-118.7884,5.8,2.9,ml,29,44.61,0.153,0.1991,nn,nn00596924,2017-08-01T02:30:03.957Z,"37km SSW of Hawthorne, Nevada",earthquake,,2.8,0.38,16,reviewed,nn,nn
2017-07-21T06:21:31.397Z,61.8654,-149.2887,1,2.7,ml,,,,0.96,ak,ak16357179,2017-07-25T06:06:12.596Z,"13km NNW of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-21T05:40:50.480Z,37.4978333,-118.891,0.43,2.9,md,38,178,0.1044,0.04,nc,nc72843836,2017-08-01T02:15:03.510Z,"18km SSE of Mammoth Lakes, California",earthquake,0.29,1.4,0.165,44,reviewed,nc,nc
2017-07-21T05:37:09.240Z,37.499,-118.8916667,1.82,2.87,ml,39,178,0.1036,0.05,nc,nc72843821,2017-08-01T02:00:04.006Z,"18km SSE of Mammoth Lakes, California",earthquake,0.31,1.09,0.236,8,reviewed,nc,nc
2017-07-21T05:24:15.010Z,59.8502,-136.72,1.37,3.7,mb,,83,0.56,0.66,us,us20009ytq,2017-07-25T06:05:22.602Z,"90km WNW of Skagway, Alaska",earthquake,5,8.2,0.291,3,reviewed,us,us
2017-07-21T05:13:59.330Z,36.8798,27.5559,3.02,4.2,mb,,48,0.805,0.76,us,us20009ytk,2017-07-21T14:35:41.800Z,"19km NW of Datca, Turkey",earthquake,3.2,6.8,0.167,10,reviewed,us,us
2017-07-21T05:09:48.590Z,53.501,161.311,37.25,4.6,mb,,142,1.668,0.62,us,us20009ytn,2017-07-21T05:28:20.040Z,"184km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,8,4.7,0.095,33,reviewed,us,us
2017-07-21T05:09:33.087Z,61.9445,-149.7494,40.3,2.6,ml,,,,0.55,ak,ak16357078,2017-07-25T06:05:22.246Z,"24km SSE of Y, Alaska",earthquake,,1,,,automatic,ak,ak
2017-07-21T05:04:00.830Z,36.8602,27.5913,6.43,4.3,mb,,49,0.773,0.94,us,us20009ytg,2017-07-21T05:23:08.040Z,"15km NNW of Datca, Turkey",earthquake,4.9,7.4,0.16,11,reviewed,us,us
2017-07-21T04:44:11.031Z,58.8511,-150.3322,17.8,3.4,ml,,,,0.82,ak,ak16357066,2017-07-25T06:05:22.041Z,"112km SE of Homer, Alaska",earthquake,,1.5,,,automatic,ak,ak
2017-07-21T03:14:15.800Z,6.6397,-82.6931,17.23,4.2,mb,,155,2.14,1.35,us,us20009ysl,2017-07-21T04:26:53.040Z,"155km S of Punta de Burica, Panama",earthquake,8.7,6.5,0.146,13,reviewed,us,us
2017-07-21T02:12:35.190Z,36.7869,27.3452,10,4.7,mb,,55,0.847,0.96,us,us20009ysa,2017-07-21T14:15:59.329Z,"12km SSE of Kos, Greece",earthquake,4.4,1.6,0.08,47,reviewed,us,us
2017-07-21T01:56:44.130Z,18.6351,-66.7668,12,2.84,md,11,215,0.383,0.3,pr,pr2017202000,2017-07-21T05:32:10.523Z,"17km NNE of Hatillo, Puerto Rico",earthquake,1.06,2.2,0.29,9,reviewed,pr,pr
2017-07-21T01:52:11.570Z,37.5513333,-118.9871667,-1.71,2.47,md,34,183,0.06256,0.04,nc,nc72843691,2017-07-26T03:35:01.508Z,"10km S of Mammoth Lakes, California",earthquake,0.37,1.09,0.215,28,reviewed,nc,nc
2017-07-21T01:38:50.060Z,36.8549,27.583,10,4.6,mb,,49,0.773,0.93,us,us20009ys1,2017-07-21T09:42:13.579Z,"15km NW of Datca, Turkey",earthquake,4.2,1.9,0.087,40,reviewed,us,us
2017-07-21T01:35:45.480Z,36.8683,27.5937,10,4.4,mb,,48,0.779,0.76,us,us20009yrz,2017-07-21T01:52:55.040Z,"16km NNW of Datca, Turkey",earthquake,5.2,2,0.149,13,reviewed,us,us
2017-07-21T01:03:01.090Z,37.508,-118.889,0.59,2.7,md,40,173,0.09471,0.04,nc,nc72843666,2017-07-31T19:23:03.093Z,"17km SSE of Mammoth Lakes, California",earthquake,0.28,1.04,0.145,34,reviewed,nc,nc
2017-07-21T00:59:32.050Z,45.3351,141.8262,285.91,4.1,mb,,93,1.333,0.83,us,us20009yr7,2017-07-23T04:24:18.040Z,"4km S of Makubetsu, Japan",earthquake,7.9,6.2,0.049,115,reviewed,us,us
2017-07-21T00:53:49.560Z,36.8457,27.4229,10,4,mb,,65,0.845,1.4,us,us20009yr1,2017-07-23T04:28:44.040Z,"13km ESE of Kos, Greece",earthquake,5.4,2,0.233,5,reviewed,us,us
2017-07-21T00:46:42.850Z,-21.2182,-174.1787,10,4.6,mb,,74,7.62,0.7,us,us2000a1br,2017-08-01T02:44:21.040Z,"81km E of `Ohonua, Tonga",earthquake,9.1,1.9,0.066,70,reviewed,us,us
2017-07-21T00:33:35.630Z,36.8203,27.6099,10,4,mb,,50,0.732,0.53,us,us20009yqh,2017-07-23T05:02:19.040Z,"11km NW of Datca, Turkey",earthquake,3.8,1.9,0.196,7,reviewed,us,us
2017-07-21T00:25:57.830Z,-8.2853,108.5859,74.92,4.3,mb,,91,1.742,0.89,us,us2000a1bm,2017-08-01T04:33:08.040Z,"54km SSE of Sindangsari, Indonesia",earthquake,6.2,4.6,0.133,16,reviewed,us,us
2017-07-21T00:23:42.350Z,24.1789,92.2002,38.77,4.4,mb,,164,1.416,1.01,us,us2000a1bp,2017-08-01T03:47:23.707Z,"21km S of Dharmanagar, India",earthquake,6.1,11.3,0.203,7,reviewed,us,us
2017-07-21T00:19:10.150Z,-5.6776,154.2547,45.88,4.5,mb,,119,2.604,0.61,us,us2000a1bn,2017-08-01T03:56:44.040Z,"153km WNW of Arawa, Papua New Guinea",earthquake,9.3,7.2,0.14,15,reviewed,us,us
2017-07-21T00:03:29.930Z,-23.5023,179.9397,518.89,4.9,mb,,113,5.994,0.58,us,us2000a1bk,2017-08-01T04:46:02.040Z,"South of the Fiji Islands",earthquake,14.7,11.1,0.122,21,reviewed,us,us
2017-07-20T23:32:14.760Z,17.8338,147.2869,50.04,5.1,mb,,24,4.82,0.62,us,us20009ypv,2017-07-28T05:24:40.040Z,"163km E of Pagan, Northern Mariana Islands",earthquake,8.5,2.7,0.032,323,reviewed,us,us
2017-07-20T23:23:51.780Z,36.9482,27.2653,10,4.7,mb,,39,1.006,0.78,us,us20009ypp,2017-07-23T05:45:22.268Z,"6km NNW of Kos, Greece",earthquake,4.3,1.8,0.045,151,reviewed,us,us
2017-07-20T23:00:45.440Z,36.9197,27.4847,10,4.3,mb,,47,0.871,1.01,us,us2000a0wl,2017-08-01T00:05:51.040Z,"14km SSE of Bodrum, Turkey",earthquake,3.1,1.9,0.177,9,reviewed,us,us
2017-07-20T22:59:40.290Z,54.9103,167.6584,10,5.2,mb,,94,4.398,0.7,us,us20009yp4,2017-07-23T21:52:59.040Z,"111km ESE of Nikol'skoye, Russia",earthquake,8.3,1.8,0.024,582,reviewed,us,us
2017-07-20T22:52:59.330Z,36.8461,27.411,10,4.4,mb,,42,0.851,0.81,us,us20009ynt,2017-07-23T22:27:46.040Z,"12km ESE of Kos, Greece",earthquake,4.1,1.9,0.096,31,reviewed,us,us
2017-07-20T22:31:41.550Z,53.4507,170.3444,5.57,4.4,mb,,151,2.378,0.67,us,us20009ynh,2017-07-25T06:04:26.826Z,"201km WNW of Attu Station, Alaska",earthquake,11.1,6.6,0.064,71,reviewed,us,us
2017-07-20T22:31:11.240Z,36.9249,27.4135,7,6.6,mww,,16,0.91,0.78,us,us20009ynd,2017-08-02T15:15:44.744Z,"11km ENE of Kos, Greece",earthquake,4.3,1.7,0.058,29,reviewed,us,us
2017-07-20T22:30:13.420Z,31.8368333,-117.0771667,15.4,3.07,ml,26,244,0.3526,0.22,ci,ci37708207,2017-07-28T04:11:51.040Z,"38km W of El Sauzal, B.C., MX",earthquake,0.61,1.14,0.171,153,reviewed,ci,ci
2017-07-20T22:27:14.960Z,-24.0342,-67.0785,217.02,4.1,mb,,57,1.476,0.72,us,us20009ynj,2017-07-25T03:24:07.040Z,"79km WNW of San Antonio de los Cobres, Argentina",earthquake,9.6,12.4,0.262,4,reviewed,us,us
2017-07-20T21:07:09.390Z,-22.0409,-63.7396,552.99,4.2,mb,,172,4.821,0.59,us,us2000a0wz,2017-08-01T04:57:19.040Z,"6km W of Yacuiba, Bolivia",earthquake,14.6,18.6,0.305,3,reviewed,us,us
2017-07-20T21:05:51.050Z,31.8483333,-117.0771667,14.26,2.77,ml,19,269,0.3517,0.14,ci,ci37708175,2017-07-21T00:00:51.409Z,"38km W of El Sauzal, B.C., MX",earthquake,0.6,0.94,0.178,26,reviewed,ci,ci
2017-07-20T21:04:40.990Z,53.5032,161.6817,10,4.4,mb,,115,1.883,1.13,us,us2000a0wr,2017-08-01T00:37:25.040Z,"208km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,6,1.9,0.13,17,reviewed,us,us
2017-07-20T21:00:18.460Z,-13.8448,-76.2106,65.56,4.6,mb,,179,1.946,0.99,us,us2000a0we,2017-07-31T23:22:54.004Z,"6km ENE of Paracas, Peru",earthquake,11.8,14.2,0.388,2,reviewed,us,us
2017-07-20T19:49:06.390Z,37.0565,-97.9896,7.12,2.5,mb_lg,,69,0.101,0.46,us,us20009yk0,2017-07-25T15:32:45.410Z,"11km SSE of Anthony, Kansas",earthquake,1.4,3.2,0.082,39,reviewed,us,us
2017-07-20T19:42:21.190Z,31.8471667,-117.0895,12.99,3.88,ml,20,247,0.3623,0.2,ci,ci37708087,2017-07-24T22:47:33.175Z,"39km W of El Sauzal, B.C., MX",earthquake,0.69,1.16,0.212,273,reviewed,ci,ci
2017-07-20T18:26:13.970Z,17.9476,-68.3923,120,3.33,md,11,273,0.5664,0.58,pr,pr2017201005,2017-07-20T20:23:35.191Z,"52km SSE of Boca de Yuma, Dominican Republic",earthquake,6.93,3.28,0.19,8,reviewed,pr,pr
2017-07-20T17:03:13.589Z,52.0518,-170.425,3.3,3.1,ml,,,,0.75,ak,ak16356365,2017-07-25T06:04:25.272Z,"67km SSE of Yunaska Island, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2017-07-20T16:56:28.650Z,-14.1444,-73.6025,80.89,4.3,mb,,129,3.815,1.29,us,us20009yi8,2017-07-31T23:23:17.691Z,"57km SSW of Talavera, Peru",earthquake,7.6,10.1,0.138,17,reviewed,us,us
2017-07-20T16:10:11.980Z,52.4947,152.5348,488.82,4.5,mb,,71,3.194,0.83,us,us20009yhp,2017-07-21T14:53:36.040Z,"294km WNW of Ozernovskiy, Russia",earthquake,9.9,6.6,0.035,237,reviewed,us,us
2017-07-20T15:49:23.360Z,58.8002,-136.2114,21.4,2.5,ml,,,,1.01,ak,ak16356226,2017-07-25T06:04:23.327Z,"51km NNW of Gustavus, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-07-20T15:43:52.260Z,21.7028,144.2526,106.27,4.7,mb,,26,5.69,0.78,us,us20009yhd,2017-07-21T13:50:45.040Z,"145km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.1,5.6,0.046,145,reviewed,us,us
2017-07-20T13:19:20.210Z,18.9163,-67.5251,28,3.09,md,8,296,0.5338,0.38,pr,pr2017201004,2017-07-20T16:36:51.103Z,"65km NW of San Antonio, Puerto Rico",earthquake,2.13,9.94,0.24,4,reviewed,pr,pr
2017-07-20T13:00:17.457Z,63.7927,-147.4532,5.8,3.1,ml,,,,0.86,ak,ak16356076,2017-07-25T06:04:22.051Z,"74km E of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-20T10:56:38.850Z,19.1611,-67.1581,10,2.84,md,6,312,0.6952,0.49,pr,pr2017201003,2017-07-20T11:54:31.569Z,"74km N of Isabela, Puerto Rico",earthquake,4.47,6.88,0.13,4,reviewed,pr,pr
2017-07-20T08:16:08.880Z,54.5956,168.2675,10,4.4,mb,,147,5.912,0.57,us,us20009ydc,2017-07-20T08:41:22.040Z,"160km ESE of Nikol'skoye, Russia",earthquake,5.1,2,0.095,32,reviewed,us,us
2017-07-20T08:03:20.260Z,12.7218,-88.2561,71.6,4.7,mb,,164,1.177,1.09,us,us20009yd9,2017-07-20T08:25:09.040Z,"56km SSW of Chirilagua, El Salvador",earthquake,7.9,9,0.059,87,reviewed,us,us
2017-07-20T07:42:16.899Z,61.3409,-150.3696,47.9,2.5,ml,,,,0.66,ak,ak16355693,2017-07-25T06:04:24.636Z,"28km WNW of Anchorage, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-07-20T07:42:16.229Z,61.3712,-150.3145,47.4,2.5,ml,,,,0.49,ak,ak16355685,2017-07-25T06:04:20.925Z,"25km SW of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-20T07:34:10.230Z,4.4607,126.7597,89.5,4.8,mb,,115,2.845,0.95,us,us20009yd0,2017-07-20T07:50:54.040Z,"177km SE of Sarangani, Philippines",earthquake,9,7.1,0.088,40,reviewed,us,us
2017-07-20T07:20:43.320Z,-22.0098,-70.7428,14.29,4.4,mb,,187,0.637,1.41,us,us20009ycu,2017-07-20T07:44:03.040Z,"56km W of Tocopilla, Chile",earthquake,3.1,6.3,0.269,4,reviewed,us,us
2017-07-20T07:15:47.480Z,38.4817,21.9155,10,4.2,mwr,,95,0.631,1.03,us,us20009yct,2017-07-20T22:51:53.815Z,"12km NE of Nafpaktos, Greece",earthquake,2.5,1.9,0.062,25,reviewed,us,us
2017-07-20T06:49:46.630Z,53.6202,170.1655,10,4.1,mb,,161,6.014,0.54,us,us20009ycq,2017-07-20T07:28:18.040Z,"219km WNW of Attu Station, Alaska",earthquake,6.6,2,0.098,28,reviewed,us,us
2017-07-20T06:22:29.740Z,40.0355,48.4818,10,4.5,mb,,52,2.871,0.86,us,us20009ycm,2017-07-20T07:13:32.040Z,"2km N of Sabirabad, Azerbaijan",earthquake,7.4,1.9,0.079,47,reviewed,us,us
2017-07-20T03:21:06.970Z,48.5896667,-119.5261667,-0.54,2.55,ml,17,105,0.6271,0.31,uw,uw61283392,2017-07-26T18:45:42.260Z,"14km SSW of Tonasket, Washington",earthquake,1.11,3.09,0.159,9,reviewed,uw,uw
2017-07-20T03:15:12.149Z,62.1409,-152.1055,109.3,2.9,ml,,,,0.49,ak,ak16355269,2017-07-25T06:04:20.014Z,"105km W of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-20T02:37:31.090Z,18.955,-65.1371,43,2.67,md,5,284,0.6636,0.27,pr,pr2017201001,2017-07-22T04:52:45.438Z,"71km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.8,11.1,0.41,4,reviewed,pr,pr
2017-07-20T00:56:50.470Z,37.3912,141.5829,35,4.3,mb,,151,0.79,0.75,us,us20009ybg,2017-07-20T01:38:37.125Z,"52km E of Namie, Japan",earthquake,7,2,0.147,13,reviewed,us,us
2017-07-20T00:23:26.700Z,54.9728,167.1075,25.44,4.3,mb,,141,5.357,0.66,us,us20009ybb,2017-07-20T00:49:34.040Z,"75km ESE of Nikol'skoye, Russia",earthquake,11.2,7.1,0.099,29,reviewed,us,us
2017-07-20T00:11:25.400Z,37.4244,141.593,34.57,5.8,mww,,84,0.776,1.07,us,us20009yb7,2017-07-22T01:30:53.882Z,"52km E of Namie, Japan",earthquake,6.1,4.3,0.071,19,reviewed,us,us
2017-07-19T23:54:16.720Z,14.8254,-93.6965,10,4.1,mb,,158,1.96,0.81,us,us20009yb1,2017-08-04T04:48:29.040Z,"108km SW of Mapastepec, Mexico",earthquake,4.7,1.9,0.086,37,reviewed,us,us
2017-07-19T23:22:27.930Z,-23.8777,-69.1508,91.89,5.2,mww,,49,0.728,1.03,us,us20009yal,2017-08-04T02:07:41.471Z,"129km ESE of Antofagasta, Chile",earthquake,4.2,3.2,0.054,33,reviewed,us,us
2017-07-19T23:06:57.620Z,-19.6822,-70.2471,50.12,4.1,mb,,148,0.595,0.61,us,us20009yah,2017-08-04T02:24:22.435Z,"60km N of Iquique, Chile",earthquake,4.5,7.7,0.235,5,reviewed,us,us
2017-07-19T23:00:05.050Z,0.4898,123.6326,247,4,mb,,116,1.748,1.41,us,us2000a0sy,2017-08-04T01:10:12.040Z,"40km WNW of Molibagu, Indonesia",earthquake,12.8,4.6,0.211,6,reviewed,us,us
